FID,Street,City,State,County,Zip Code,Assessed_Hurricane,Times_Flooded,In_Flood_Zone,Flood_Zone,GlobalID,Flood_Hazard_Zone,x,y,zone_type,In Zone,Not in Zone
615,Meadowood Ln,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,07b9fed1-eb50-43c3-965f-fe3887348f1f,No,-78.80299198,33.86543198,,,
616, ,Longs,SC,Horry County,29568,"Matthew, Florence",2,No,X,da4a84e4-b10c-41be-983e-3535977ad2de,No,-78.73306999,33.93851002,,,
617,Hickory Ln,Longs,SC,Horry County,29568,Florence,1,No,X,fdb65473-c832-42b9-b152-2aa1bc2cab73,No,-78.80682796,33.86409902,,,
618,Holly Ridge Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1896ccdb-3993-4c97-b1d1-e44177e26000,No,-78.80685797,33.86594099,,,
619,Holly Ridge Dr,Longs,SC,Horry County,29568,Florence,1,No,X,ee23b659-1c38-4a5b-aa52-3ed1910cdffe,No,-78.80669699,33.865338,,,
620,Southland Dr,Longs,SC,Horry County,29568,Florence,1,No,X,93df6152-ad34-44d5-9cee-10fc18e59786,Yes,-78.813646,33.86201003,,,
621,Thomas Rd,Conway,SC,Horry County,29526,Florence,1,No,X,be6b37e2-6357-4258-83b6-f2a9e7f2f1aa,Yes,-78.87145699,33.86386003,,,
622,Alligator Ct,Conway,SC,Horry County,29526,Florence,1,No,X,c4c43a99-0473-4fec-81e0-00a433b4f651,Yes,-78.90210301,33.88911,,,
623,Alligator Ct,Conway,SC,Horry County,29526,Florence,1,No,X,458d45af-751a-48e9-b9a7-c8532a4711f8,Yes,-78.90196099,33.88883901,,,
624,Caines Landing Rd,Conway,SC,Horry County,29526,Florence,1,No,X,1e7eda07-2f7c-4b5d-a650-527e76b241ab,Yes,-78.90349504,33.887876,,,
625,Caines Ct,Conway,SC,Horry County,29526,Florence,1,No,X,2b4f8fa0-ac0d-4b04-9e44-5098bd8e92ad,Yes,-78.90310499,33.88750097,,,
626,Cypress Flat Ct,Conway,SC,Horry County,29526,Florence,1,Yes,AE,9450482a-bedf-4b86-9521-5634bf73cb3b,Yes,-78.89945496,33.88339597,,,
627,Caines Landing Rd,Conway,SC,Horry County,29526,Florence,1,No,X,09511cc8-5da9-4689-8623-eea31bb62f98,Yes,-78.89827898,33.87768798,,,
628,Caines Landing Rd,Conway,SC,Horry County,29526,Florence,1,No,X,2ee31b56-2a1a-4f55-963b-101e98db6347,Yes,-78.89784904,33.87429001,,,
629,Waccamaw Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,2399a094-44db-490b-858f-43fb2e7f823c,Yes,-78.89668303,33.87412697,,,
630,Hwy 905,Conway,SC,Horry County,29526,"Joaquin, Florence",2,No,X,31c3ae58-06f0-420f-9120-4bb6ee39b0eb,No,-78.97602601,33.875727,,,
631,Winburn Rd,Galivants Ferry,SC,Horry County,29544,Florence,1,No,X,0c9cae76-7e1c-46f1-b061-18d5a33ddaed,No,-79.17059804,34.026974,,,
632,Waccamaw Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,017582bb-c38b-4fa0-a205-dbea14b0ee2d,Yes,-78.89517997,33.87255599,,,
633,Hwy 65,Conway,SC,Horry County,29526,"Joaquin, Florence",2,No,X,700d9e6e-77d2-42f3-8ac8-2cdd06fef537,Yes,-79.001203,33.91809097,,,
634,Waccamaw Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,f91745e8-8fbd-4961-9c00-dd933bc78c01,Yes,-78.89504001,33.87362099,,,
635,Waccamaw Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,687bc5b5-26e8-4208-b81a-173fec22757c,Yes,-78.89553696,33.87413898,,,
636,Hwy 66,Loris,SC,Horry County,29569,Florence,1,No,X,c9c0e072-914c-49c3-9e25-1c618d79f97b,No,-78.87219603,33.98772803,,,
637,Waccamaw Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,5fa9a5ab-6dc0-4e93-bc52-cc0becf81f77,Yes,-78.89624501,33.87496999,,,
638,Bear Bluff Rd,Conway,SC,Horry County,29526,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,22e5b32e-f464-4e2c-855c-f283323466c0,Yes,-78.88311101,33.86336801,,,
639,Christian Rd,Conway,SC,Horry County,29526,Matthew,1,No,X,8ca98bb0-e836-47ed-b342-e8d0e4320e95,No,-78.97305501,33.88636098,,,
640,Hwy 905,Conway,SC,Horry County,29526,Matthew,1,No,X,8fbf93b0-0a12-4487-a995-242181ab3d9c,No,-78.96007902,33.88604002,,,
641,Hwy 905,Conway,SC,Horry County,29526,"Matthew, Florence",2,No,X,6f34c812-bbac-4547-8e26-ee27e14708ae,No,-78.99198997,33.86309202,,,
642,Hwy 905,Conway,SC,Horry County,29526,Matthew,1,No,X,c2e7357b-d30f-4acd-9575-88059be54f3b,No,-78.982461,33.871677,,,
643,Four Mile Rd,Conway,SC,Horry County,29526,Matthew,1,No,X,dbaad188-b62b-4e4a-8e15-2c9f2ea52137,No,-79.07228399,33.889839,,,
644,Hwy 319,Aynor,SC,Horry County,29511,Matthew,1,No,X,1ea51dbd-1ea9-47a8-a004-8977cbf43ce2,No,-79.12829296,33.95588398,,,
645,Oak St,Conway,SC,Horry County,29526,Matthew,1,No,X,485bc70e-a4b5-4a9e-8842-d25e1bd56768,No,-79.06964402,33.87356304,,,
646,Iris St,Conway,SC,Horry County,29526,Matthew,1,No,X,f9f3996d-5230-4698-8126-f285d00b4888,No,-79.07042304,33.87265698,,,
647,Cultra Rd,Conway,SC,Horry County,29526,Matthew,1,No,X,38a49b22-b121-44aa-b7d8-1706c5b46558,No,-79.08869397,33.86701898,,,
648,Honey Brook Dr,Galivants Ferry,SC,Horry County,29544,Matthew,1,No,X,04b96cb4-64ab-4921-a676-2a5bd0f56a32,No,-79.21192998,33.93058998,,,
649,Kelly Rd,Conway,SC,Horry County,29526,Matthew,1,No,X,982ff164-51a8-4351-a4df-65cc5d6812cd,No,-79.02381,33.94270098,,,
650,Shady Grove Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,8a2cbb49-5085-4060-bfde-0c1c26b369ab,No,-79.22144898,33.870523,,,
651,Dunn Shortcut Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,397f2534-0bdf-4957-9788-1a2ed1828e0d,No,-79.12767798,33.85198297,,,
652,Pee Dee Hwy,Conway,SC,Horry County,29527,Matthew,1,No,X,0a74e6bb-5659-4871-bbe4-93efa3138e1d,No,-79.23591203,33.89140802,,,
653,N Pawley Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,6ea6a00b-510d-484f-a8c8-720bcd912985,No,-79.13473802,33.81042797,,,
654,Pee Dee Hwy,Conway,SC,Horry County,29527,Matthew,1,No,X,69abaf5e-f6fd-4d06-8ac4-ec228c6f28e9,No,-79.23489397,33.88872201,,,
655,High Point Church Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,d7acd366-4eed-4cdc-8e63-f63ce893c384,No,-79.21256796,33.87747803,,,
656,Register Dr,Conway,SC,Horry County,29527,Matthew,1,No,X,a53cbb6b-f73c-4363-8475-2d9522d1a6b2,No,-79.23116803,33.86908801,,,
657,Jordan Lake Rd,Conway,SC,Horry County,29527,Florence,1,Yes,AE,eba751f8-e47e-4b00-a628-30539d4f9eb4,Yes,-79.24876899,33.86727199,,,
658,D St,Conway,SC,Horry County,29527,Florence,1,No,X,17a81bcd-5ba6-4668-ba78-b6fb49ea9cc5,No,-79.12342796,33.88580399,,,
659,Willie James Rd,Conway,SC,Horry County,29526,Florence,1,No,X,9bcda8d1-5b0b-458a-ac4b-26cc6ef3c413,No,-79.11477601,33.88952902,,,
660,Brunson Spring Rd,Galivants Ferry,SC,Horry County,29544,Florence,1,No,X,ca7d5a5a-9f8b-4683-801d-67bd7e9fe8bb,No,-79.20665004,33.91759599,,,
661,Alford Rd,Conway,SC,Horry County,29526,Florence,1,No,X,b5b8b95f-e66b-48ce-88d8-48c00043b5d4,No,-79.08755499,33.90876102,,,
662,Hwy 981,Conway,SC,Horry County,29527,Florence,1,No,X,0fdb44b3-09c6-454a-90b8-e2fd8e8825bc,No,-79.20829099,33.88340201,,,
663,Enterprise Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,Yes,AE,b6f16d25-3884-40c3-b806-8f6d299e916b,Yes,-79.01441398,33.67565103,,,
664,Hampton Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,cb95b3da-458b-4327-a2af-3103d15431c2,No,-79.18655904,33.85118897,,,
665,Drywall Dr,Myrtle Beach,SC,Horry County,29577,Matthew,1,No,X,09868a3b-72df-441f-8180-39d09af9862d,No,-78.92821803,33.70543402,,,
666,Hampton Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,a53ee9a9-508d-4e0d-bb25-3f86c66fa8cb,No,-79.19387097,33.84411003,,,
667,Briarwood Ln,Conway,SC,Horry County,29526,Matthew,1,No,X,e69a6de0-1974-4f4d-9539-45a620bae56c,No,-79.02382797,33.88187603,,,
668,Jeffords Dr,Conway,SC,Horry County,29527,Matthew,1,No,X,a85589cb-bcf1-4dcf-ad1b-b2f70f9fde94,No,-79.15748902,33.859637,,,
669,Juniper Bay Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,271dc237-fcf3-4290-b42b-2b828148be2d,No,-79.15420199,33.85932004,,,
670,Juniper Bay Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,ba094ba6-7475-4e2b-bbc8-ed51b0915d42,No,-79.15049096,33.85764704,,,
671,Marigold Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,bd2aaf97-fa4c-4552-a34b-e8a8cad7d1b5,No,-79.17168599,33.840185,,,
672,Singing Pines Dr,Conway,SC,Horry County,29527,Matthew,1,No,X,7a88832d-0192-4ebd-8069-aacad4892577,No,-79.13192898,33.85878301,,,
673,Singing Pines Dr,Conway,SC,Horry County,29527,Matthew,1,No,X,482a5a8d-032b-4cc0-86c1-a37e28d37246,No,-79.12458598,33.85455898,,,
674,Dunn Shortcut Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,1fdb79fe-786e-4c53-9472-71133f7bee6f,No,-79.12904198,33.85099597,,,
675,Juniper Bay Rd,Conway,SC,Horry County,29527,Matthew,1,No,X,60dee446-46de-4611-a331-e7663c682a4c,No,-79.13435102,33.844947,,,
676,Old Reaves Ferry Rd,Conway,SC,Horry County,29526,Florence,1,No,X,2d6d6147-fd71-493b-8221-2a0dd9b28673,No,-78.92848698,33.85708703,,,
677,W Hwy 501,Conway,SC,Horry County,29526,Florence,1,No,X,50803662-4ba2-4e41-8f29-dde96d643c27,No,-79.11590403,33.88677098,,,
678,Starview Dr,Conway,SC,Horry County,29526,Florence,1,No,X,aa1ecbdc-9fae-4935-833a-b08cc035e7d9,No,-79.02003501,33.84823997,,,
679,Padgett Ln,Conway,SC,Horry County,29526,Florence,1,No,X,b4bedaf1-1647-49c5-a329-ed5ccda004a2,No,-79.01046104,33.86521298,,,
680,Padgett Ln,Conway,SC,Horry County,29526,Florence,1,No,X,392ea484-e58a-40b4-a731-f0a22f0e5822,No,-79.00746498,33.85877003,,,
681,Plantation Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,5a02f861-f210-48a9-a1d2-21a2981610c1,No,-78.99421303,33.68240901,,,
682,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,5ae5bd48-ba6e-4c8a-835a-bd401a3c5d0b,Yes,-78.981059,33.85024403,,,
683,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,a4ce7d84-4278-4859-8532-855b153aae7b,Yes,-78.98133703,33.85044397,,,
684,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,6ea983c8-cb1e-4e86-bf04-1bbaad0c602f,Yes,-78.98159098,33.850656,,,
685,Stonesedge Blvd,Little River,SC,Horry County,29566,Florence,1,No,X,1281b478-de8c-413e-a2d4-85d3bf98c767,No,-78.67482898,33.89717401,,,
686,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,6790a832-0cb5-43b8-8369-cd2c3a6c4bd1,Yes,-78.98218701,33.85102999,,,
687,Old Clearpond Rd,Conway,SC,Horry County,29526,Florence,1,No,X,8c9af7d0-128a-4f6a-883a-a2155d3de633,No,-78.94571802,33.80593702,,,
688,Embassy Ln,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,b18d4ed4-04ae-4867-8775-9539382495c6,Yes,-78.98291204,33.85119799,,,
689,Grisset Rd,Conway,SC,Horry County,29526,Florence,1,No,X,4463e410-e19f-4326-806f-8a22ddca534c,No,-78.93284103,33.86253801,,,
690,Wahee Pl,Conway,SC,Horry County,29527,Florence,1,Yes,AE,c5c5691e-47f3-41da-a7b8-97964d99f089,Yes,-79.06799202,33.76062401,,,
691,Rowe Pond Rd,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,a5d3efe9-7040-4669-bb2d-4e2f9ee3a111,Yes,-78.98341196,33.85159198,,,
692,Rowe Pond Rd,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,a8c7c40d-0570-42a5-b2f1-d6fba071508f,Yes,-78.98312899,33.85183802,,,
693,Palmetto Dr,Myrtle Beach,SC,Horry County,29577,Florence,1,No,X,03104a34-1540-41d4-84f2-6bb5786c8279,No,-78.87330204,33.73089796,,,
694,Rowe Pond Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,95f96ad5-9461-41ad-aef3-8ce273003723,Yes,-78.98642796,33.85230399,,,
695,Hardees Ferry Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,10c0645f-02e3-4d28-9dcf-26d872156735,Yes,-78.99712896,33.85086198,,,
696,Hwy 905,Conway,SC,Horry County,29526,Florence,1,No,X,2112f8c1-ac98-43d7-b4a1-f9998e3de6d6,No,-79.00588502,33.85545501,,,
697,Bryants Landing Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,c235267b-691e-46d3-92a6-9ee92c379466,No,-79.01148997,33.84842,,,
698,Waterside Dr,Myrtle Beach,SC,Horry County,29577,"Matthew, Florence",2,No,X,13ec2c6c-6245-4b01-96a3-cb488cb7fdad,Yes,-78.92683202,33.70978198,,,
699,Lees Landing Cir,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,93da6abc-ac97-4806-b38f-b7fc8023444a,Yes,-78.98902499,33.84772399,,,
700,Fairwood Ter,Myrtle Beach,SC,Horry County,29588,"Matthew, Florence",2,No,X,992869df-c6cf-4fcb-9534-633f508aa12b,No,-78.95754901,33.68834598,,,
701,Dublin Dr,Conway,SC,Horry County,29526,"Matthew, Florence",2,No,X,d3ce6a66-03b5-4de5-9b12-7447913601ac,No,-79.010161,33.88699299,,,
702,Redmond Ct,Conway,SC,Horry County,29526,Florence,1,Yes,AE,0b88e45d-a407-45f7-8ac3-41bf0130dc4b,Yes,-78.98468999,33.84954796,,,
703,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,3a2b3169-eb74-4c5e-858b-393f6411c78c,Yes,-78.98095704,33.84726702,,,
704,Forestbrook Rd,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,a499d27c-7831-4765-b3dc-2cc1ce6b6224,Yes,-78.98246504,33.70798597,,,
705,Lees Landing Cir,Conway,SC,Horry County,29526,Matthew,1,Yes,AE,e998d83c-15ae-4417-a739-21d84b396ec1,Yes,-78.986705,33.84842903,,,
706,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,f91baf26-7e24-4044-a5ce-9a507ab7847d,Yes,-78.98518397,33.848036,,,
707,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,132187f3-6ff5-4923-be11-d047345fb552,Yes,-78.98062799,33.84910697,,,
708,Redmond Ct,Conway,SC,Horry County,29526,Florence,1,Yes,AE,8ef5cb5a-eb1f-4967-af9a-a8315ccfc439,Yes,-78.983643,33.84915897,,,
709,Lees Landing Cir,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,8d7b1595-f67e-4201-a1ea-7dffc605f4c9,Yes,-78.981953,33.84792401,,,
710,Lees Landing Cir,Conway,SC,Horry County,29526,Matthew,1,Yes,AE,e0d05b98-1446-43b2-b9e3-a90c5e585d1e,Yes,-78.98126902,33.84754501,,,
711,Lees Landing Cir,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,58b349e6-ed3d-49f8-84a9-d92d1d8fa9df,Yes,-78.98253098,33.84732902,,,
712,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,a14557e6-faa5-4bef-bdae-dee60dd4622b,Yes,-78.98328502,33.84759403,,,
713,Lees Landing Cir,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,26b1a916-088c-48ca-8fad-98904e54eddd,Yes,-78.98457096,33.84792103,,,
714,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,c07cf8ba-141e-4208-8f20-402c8ba383b0,Yes,-78.98079498,33.84642903,,,
715,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,eb41c1a3-0265-41f4-bf5b-1643bde13394,Yes,-78.98899202,33.84283098,,,
716,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,cbf2bace-9f6a-40f3-a3e7-7ca2ab37a87a,Yes,-78.98903999,33.84430297,,,
717,Eagle Trace Dr,Myrtle Beach,SC,Horry County,29579,"Joaquin, Matthew, Florence",3,Yes,AE,2972aca4-c618-4534-9f3a-dac52dab7177,Yes,-78.95438002,33.712361,,,
718,Enterprise Ave,Myrtle Beach,SC,Horry County,29577,Florence,1,No,X,de3f921a-0568-47a5-82dc-584a22d2132d,No,-78.90285796,33.70514003,,,
719,Lees Landing Cir,Conway,SC,Horry County,29526,"Matthew, Florence",2,Yes,AE,cd445ad0-22f6-4280-8bd0-38e57f93bbf1,Yes,-78.988963,33.84034303,,,
720,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,3217016a-5f86-4171-90f6-83c85b21e981,Yes,-78.98901601,33.84083899,,,
721,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,59b14645-e4c5-40ed-839d-11bd4b9b865b,Yes,-78.98905697,33.84261901,,,
722,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,58c9a196-3555-46e1-a5cd-65fd2c41d471,Yes,-78.98838296,33.84120802,,,
723,Stonebridge Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,dba8b1a7-3cdd-4eb0-bdf2-c33a9d19a65a,Yes,-78.96888404,33.67968399,,,
724,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,c3401bb1-8b8c-4b56-b781-319f8f6e9d5d,Yes,-78.98806801,33.84049703,,,
725,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,f15f8e19-7472-4a5b-a8b9-b7a8e5cc3492,Yes,-78.98801897,33.84002197,,,
726,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,922cf3fd-7233-4838-8e6b-15bf64c1dd49,Yes,-78.98799498,33.83952803,,,
727,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,429a5aec-076f-4d71-a636-a676dcbeb12e,Yes,-78.98915803,33.83893201,,,
728,Mecca Ct,Conway,SC,Horry County,29526,Florence,1,No,X,cc5dbc5a-9402-45b4-af09-4eca6d01979d,No,-78.99222101,33.86880002,,,
729,Lees Landing Cir,Conway,SC,Horry County,29526,"Joaquin, Matthew, Florence",3,Yes,AE,45573877-348e-4ca1-8473-212f18cf4f76,Yes,-78.98788197,33.83833501,,,
730,Lees Landing Cir,Conway,SC,Horry County,29526,"Joaquin, Matthew, Florence",3,Yes,AE,79c815bc-17ff-4c4e-ba31-83b24759d528,Yes,-78.98807403,33.83813497,,,
731,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,ffb609e2-0e2c-46ac-8729-20b2c1e2da4e,Yes,-78.98940004,33.83675204,,,
732,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,8e32823b-27f1-4f8d-8cc8-300d0a6ad26a,Yes,-78.99116603,33.83591103,,,
733,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,2a1d69f9-54f9-4d06-9bed-564996c92d64,Yes,-78.99056596,33.83679599,,,
734,37th Ave N,Myrtle Beach,SC,Horry County,29577,"Joaquin, Matthew, Florence",3,No,X,7c3cf24d-082d-4f27-9586-c6d401252889,No,-78.85694704,33.71406001,,,
735,Bottle Branch Rd,Conway,SC,Horry County,29527,Florence,1,No,X,597aaa4a-a7a9-4b07-a289-742606fbf975,No,-79.178734,33.873807,,,
736,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,48878967-a41d-4e28-b5a5-2e0ca9677fb9,Yes,-78.98961797,33.83781703,,,
737,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,b4c954e2-255d-452b-bd80-8ab16ed54613,Yes,-78.98928604,33.83823898,,,
738,Dock Rd,Conway,SC,Horry County,29526,Florence,1,No,X,87f9ede8-4797-4038-b5a2-58f6c4fe1403,No,-79.01550202,33.92166498,,,
739,Waccamaw River Dr,Conway,SC,Horry County,29526,Florence,1,Yes,AE,7f23cc03-5653-408b-9741-372a5f46b3fc,Yes,-78.97625202,33.85161003,,,
740,Waccamaw River Dr,Conway,SC,Horry County,29526,Florence,1,Yes,AE,f138f1c7-ea30-4b89-ad36-16a5d718b0ee,Yes,-78.97596501,33.85125402,,,
741,Yacht Dr,Myrtle Beach,SC,Horry County,29577,"Matthew, Florence",2,No,X,c1add8f1-0433-4215-876f-6ee99870b8e2,Yes,-78.95476702,33.69133097,,,
742,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,c247a4bc-1aaa-44c4-9082-289bfd1ccbc1,Yes,-78.97992002,33.84946799,,,
743,Waccamaw River Dr,Conway,SC,Horry County,29526,Florence,1,Yes,AE,9aa1476f-6bed-48ba-872f-61647e263f79,Yes,-78.978808,33.84879303,,,
744,Bottle Branch Rd,Conway,SC,Horry County,29527,Florence,1,No,X,528ad65b-b2ed-4286-b503-970876f49d16,No,-79.176536,33.87729501,,,
745,E US Hwy 501,Conway,SC,Horry County,29526,Florence,1,No,X,a00f0b05-74eb-4970-a1a6-1c47b84d7a6e,No,-78.991699,33.78531899,,,
746,Everette St,Conway,SC,Horry County,29526,Florence,1,No,X,7df0e4d5-9e5f-4b4b-9d48-37a5f96e9fe7,No,-79.09102204,33.86599201,,,
747,Waccamaw River Dr,Conway,SC,Horry County,29526,Florence,1,Yes,AE,756ca6ab-0aab-4090-81a7-723c13b301e6,Yes,-78.98023902,33.84755904,,,
748,Waccamaw River Dr,Conway,SC,Horry County,29526,Florence,1,Yes,AE,6b3e3b37-331a-48b9-8c25-20e7403eea7c,Yes,-78.98004498,33.84814798,,,
749,Loblolly Ave,Little River,SC,Horry County,29566,Florence,1,No,X,f85f11c1-13af-4a47-9f6e-862359bf9f04,No,-78.61605302,33.90479304,,,
750,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,f10f0771-af8b-4cce-91f9-e83ae860b00a,Yes,-78.98008504,33.84874498,,,
751,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,305b0fe6-2f1c-40ec-8959-8479b4cab6e1,Yes,-78.98036101,33.84891203,,,
752,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,c5e2f432-3bf4-4e43-81e7-c845065541be,Yes,-78.97966203,33.84928796,,,
753,Carter Rd,Loris,SC,Horry County,29569,Florence,1,No,X,d5641909-334c-485a-94e1-54c02d4a6cb4,No,-78.85005301,33.98009303,,,
754,Embassy Ln,Conway,SC,Horry County,29526,Florence,1,Yes,AE,efbfe13d-dd6b-401c-9cab-03dfd5308eb9,Yes,-78.97905001,33.848826,,,
755,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,05c0dd1b-6170-46ab-8f48-b2f95e74f436,Yes,-78.97832704,33.84794199,,,
756,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,8e8e7649-e90b-4b2e-892b-450d8edbd8ce,Yes,-78.97843304,33.84758903,,,
757,Hwy 905,Conway,SC,Horry County,29526,Florence,1,No,X,e648f36a-29e6-4a17-8d40-b0433f2555d3,No,-78.96623904,33.88270197,,,
758,River Rd,Conway,SC,Horry County,29526,"Joaquin, Florence",2,Yes,AE,0bed46d2-efd9-4664-86a6-c528c0961a55,Yes,-78.97834797,33.847072,,,
759,River Rd,Conway,SC,Horry County,29526,"Joaquin, Matthew, Florence",3,Yes,AE,eed2ac04-6a0e-4ba2-bf7f-b34e47676a97,Yes,-78.97825401,33.84685101,,,
760,River Rd,Conway,SC,Horry County,29526,"Joaquin, Matthew, Florence",3,Yes,AE,fb4a5520-fc65-4156-bb24-31b345b6afb7,Yes,-78.97810103,33.84663398,,,
761,Dick Pond Rd,Myrtle Beach,SC,Horry County,29575,Florence,1,No,X,c539b480-a2fa-402a-83ae-ea51bb17a57e,No,-78.96723402,33.63632799,,,
762,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,6b0e71a9-f3ca-4fbd-be61-9a08325fa749,Yes,-78.97651101,33.84471303,,,
763,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,40278e78-2d78-4865-99bb-a1b7caa3ff29,Yes,-78.97606203,33.84438303,,,
764,River Rd,Conway,SC,Horry County,29526,"Joaquin, Matthew, Florence",3,Yes,AE,fd77197e-7c0a-4968-a784-411e189e50eb,Yes,-78.97561602,33.84411801,,,
765,Stableford Ct,Myrtle Beach,SC,Horry County,29577,"Joaquin, Matthew, Florence",3,No,X,a3dd0b45-b079-442d-9004-64e60218e1fd,No,-78.83693302,33.73895799,,,
766,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,50f7d74a-1d9a-4d3c-9b43-f22c6233b40a,Yes,-78.97673999,33.84491499,,,
767,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,dab43b0e-df2f-40d0-b1b9-a74dabe21850,Yes,-78.97736099,33.84557603,,,
768,River Rd,Conway,SC,Horry County,29526,Florence,1,Yes,AE,dd28fb95-04b9-4127-8af4-eaca7aa8ee8c,Yes,-78.97755,33.84574502,,,
769,Sunnehanna Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,bd1c4005-e672-4a2b-80b6-7930ee764e7e,No,-79.05482398,33.64152798,,,
770,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,ccdc5ed1-4c97-422c-a9d8-2961c83f29f9,Yes,-78.97978097,33.84558998,,,
771,Lees Landing Cir,Conway,SC,Horry County,29526,Florence,1,Yes,AE,7f922ace-4e88-42d3-9dc1-86dc22343238,Yes,-78.98062197,33.84568198,,,
772,Grahamville Rd,Conway,SC,Horry County,29526,Florence,1,No,X,98e7c0ab-e2ee-49de-9117-f49c9ddaee3b,No,-78.93454396,33.84875103,,,
773,Inman Cir,Conway,SC,Horry County,29526,Florence,1,No,X,11287ae4-6504-49f0-af63-77e2bb9b08d7,No,-78.89440598,33.85309,,,
774,Inman Cir,Conway,SC,Horry County,29526,Florence,1,No,X,9cf27734-72c9-4e9f-b06b-097fecdc89ac,No,-78.89148996,33.85657296,,,
775,Inman Cir,Conway,SC,Horry County,29526,Florence,1,No,X,d483de62-2101-416d-b510-eb91bcd6a9c6,No,-78.89178802,33.85633902,,,
