Number,Street,City,State,County,Zip,Country,Latitude,Longitude,PIN,Assessed hurricanes (three),Number of assessed hurricanes
1416,Daisy Rd,Loris,SC,Horry County,29569,US,33.99897,-78.912715,45704010063,Matthew,1
4545,Holmestown Rd,Myrtle Beach,SC,Horry County,29588,US,33.629434,-79.030091,45711020060,Matthew,1
8018,McLamb Dr,Myrtle Beach,SC,Horry County,29588,US,33.642482,-79.015207,45801010043,Matthew,1
2191,Deerfield Ave,Myrtle Beach,SC,Horry County,29575,US,33.634382,-78.989736,45805010009,Matthew,1
2021,Deerfield Ave,Myrtle Beach,SC,Horry County,29575,US,33.630744,-78.986352,45805030019,Matthew,1
211,Little Pee Dee Rd,Myrtle Beach,SC,Horry County,29588,US,33.622035,-79.016158,45816010039,Matthew,1
1715,Southwood Dr,Myrtle Beach,SC,Horry County,29575,US,33.641667,-78.975481,45902010036,Matthew,1
1460,Basin Tr,Murrells Inlet,SC,Georgetown County,29576,US,33.553731,-79.018958,45902010086,Matthew,1
1805,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.636367,-78.969822,45902030001,Matthew,1
1733,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.636676,-78.971681,45902030008,Matthew,1
1764,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.637817,-78.970627,45902030020,Matthew,1
1821,Gibson Ave,Myrtle Beach,SC,Horry County,29575,US,33.638982,-78.97152,45902030035,Matthew,1
1815,Gibson Ave,Myrtle Beach,SC,Horry County,29575,US,33.638816,-78.971831,45902030036,Matthew,1
1711,Gibson Ave,Myrtle Beach,SC,Horry County,29575,US,33.636536,-78.97462,45902040002,Matthew,1
1725,Gibson Ave,Myrtle Beach,SC,Horry County,29575,US,33.636992,-78.974252,45902040004,Matthew,1
1927,Sandpiper Ln,Myrtle Beach,SC,Horry County,29575,US,33.636686,-78.976229,45902040037,Matthew,1
377,Pilothouse Dr,Myrtle Beach,SC,Horry County,29577,US,33.717612,-78.91618,45903040005,Matthew,1
1853,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.635155,-78.968317,45906010019,Matthew,1
1845,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.635296,-78.968663,45906010020,Matthew,1
1585,Dick Pond Rd,Myrtle Beach,SC,Horry County,29575,US,33.636124,-78.967037,45906010025,Matthew,1
1877,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.634996,-78.967148,45906010027,Matthew,1
1212,Live Oak Ct,Myrtle Beach,SC,Horry County,29575,US,33.631473,-78.964284,45906030007,Matthew,1
1216,Live Oak Ct,Myrtle Beach,SC,Horry County,29575,US,33.631652,-78.964399,45906030008,Matthew,1
2067,Lakeview Cir,Myrtle Beach,SC,Horry County,29575,US,33.631795,-78.967179,45906040014,Matthew,1
2107,Lake View Cir,Myrtle Beach,SC,Horry County,29575,US,33.632167,-78.968365,45906040019,Matthew,1
2072,Lake View Cir,Myrtle Beach,SC,Horry County,29575,US,33.631488,-78.967678,45906040035,Matthew,1
9681,Conifer Ln,Murrells Inlet,SC,Horry County,29576,US,33.61135,-79.042735,45906040043,Matthew,1
1927,Bobwhite Ln,Myrtle Beach,SC,Horry County,29575,US,33.635703,-78.977015,45907010006,Matthew,1
1361,Riverside Dr,Conway,SC,Horry County,29526,US,33.829365,-79.009907,45907010018,Matthew,1
,Cardinal Dr,Conway,SC,Horry County,29526,US,33.809755,-79.009498,45907010020,Matthew,1
1572,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.633766,-78.975593,45907010034,Matthew,1
1751,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,US,33.633644,-78.969621,45907020011,Matthew,1
1629,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,US,33.633698,-78.971988,45907020021,Matthew,1
1621,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,US,33.633469,-78.972168,45907020022,Matthew,1
1734,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,US,33.634287,-78.969671,45907020040,Matthew,1
1813,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.636163,-78.969602,45907020044,Matthew,1
1401,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.629582,-78.976261,45907040024,Matthew,1
1443,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.630837,-78.977096,45907040029,Matthew,1
1839,Platt Blvd,Myrtle Beach,SC,Horry County,29575,US,33.630316,-78.980378,45908030019,Matthew,1
1333,Gibson Ave,Myrtle Beach,SC,Horry County,29575,US,33.629883,-78.981615,45908040017,Matthew,1
1924,Tree Cir,Myrtle Beach,SC,Horry County,29575,US,33.630156,-78.982779,45908040022,Matthew,1
1952,Tree Cir,Myrtle Beach,SC,Horry County,29575,US,33.631018,-78.982968,45908040029,Matthew,1
203,Marbella Dr,Murrells Inlet,SC,Horry County,29576,US,33.602065,-79.049871,45908040052,Matthew,1
1957,Tree Cir,Myrtle Beach,SC,Horry County,29575,US,33.630593,-78.984077,45908040065,Matthew,1
1947,Tree Cir,Myrtle Beach,SC,Horry County,29575,US,33.630578,-78.983113,45908040070,Matthew,1
1925,Tree Cir,Myrtle Beach,SC,Horry County,29575,US,33.62983,-78.983483,45908040080,Matthew,1
1766,Platt Blvd,Myrtle Beach,SC,Horry County,29575,US,33.628843,-78.978105,45909020003,Matthew,1
1831,Fairway Ridge Dr,Myrtle Beach,SC,Horry County,29575,US,33.628902,-78.982674,45909020053,Matthew,1
1112,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.62257,-78.978297,45909030001,Matthew,1
1114,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.622671,-78.978078,45909030002,Matthew,1
1119,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.623297,-78.977874,45909030004,Joaquin,1
1113,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.622983,-78.978567,45909030007,Joaquin,1
1101,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.622829,-78.980063,45909030012,Joaquin,1
1250,Hwy 17,Little River,SC,Horry County,29566,US,33.8705,-78.624165,45909040156,Matthew,1
1470,Avalon Dr,Myrtle Beach,SC,Horry County,29575,US,33.6237,-78.984494,45909040208,Matthew,1
1375,Bay Tree Ln,Myrtle Beach,SC,Horry County,29575,US,33.628342,-78.976413,45910010003,Matthew,1
1445,Crooked Pine Dr,Myrtle Beach,SC,Horry County,29575,US,33.628722,-78.973884,45910010020,Matthew,1
1100,Deer Creek Rd,Myrtle Beach,SC,Horry County,29575,US,33.626309,-78.974017,45910010065,Matthew,1
1123,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.623506,-78.977412,45910040008,"Joaquin, Matthew",2
1110,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.622461,-78.978527,45916020002,Matthew,1
1104,Plantation Dr,Myrtle Beach,SC,Horry County,29575,US,33.62233,-78.979339,45916020005,Matthew,1
1211,Pinewood Cir,Conway,SC,Horry County,29526,US,33.846094,-79.059799,45916020019,Matthew,1
384,Oak Moss Ct,Murrells Inlet,SC,Georgetown County,29576,US,33.561101,-79.028875,46002020014,Matthew,1
1321,Glenns Bay Rd,Myrtle Beach,SC,Horry County,29575,US,33.615713,-78.985019,46101010016,Matthew,1
,Stonegate Dr,North Myrtle Beach,SC,Horry County,29582,US,33.819698,-78.759693,46116010037,Matthew,1
,,Surfside Beach,SC,Horry County,29575,US,33.606003,-78.973089,46116040040,Matthew,1
13,Pierce Pl,Myrtle Beach,SC,Horry County,29575,US,33.614659,-78.992472,46204010043,Matthew,1
4,Meadow Oak Dr,Myrtle Beach,SC,Horry County,29575,US,33.614182,-78.988939,46204020041,Matthew,1
219,Caropine Dr,Myrtle Beach,SC,Horry County,29575,US,33.609181,-78.988711,46204030023,Matthew,1
214,Caropine Dr,Myrtle Beach,SC,Horry County,29575,US,33.609794,-78.989117,46204030031,Matthew,1
210,Misty Pine Dr,Myrtle Beach,SC,Horry County,29575,US,33.612317,-78.989589,46204030075,Matthew,1
1533,Gulfstream Ct,Myrtle Beach,SC,Horry County,29575,US,33.607755,-78.994815,46206020030,Matthew,1
10292,McDowell Shortcut Rd,Murrells Inlet,SC,Horry County,29576,US,33.6085,-79.03499,46306010002,Matthew,1
617,Grand Cypress Way,Murrells Inlet,SC,Horry County,29576,US,33.59881,-79.070744,46410030015,Matthew,1
245,St Davids Ave,Myrtle Beach,SC,Horry County,29588,US,33.653027,-78.996176,46412040021,Florence,1
430,Buck Run Rd,Murrells Inlet,SC,Horry County,29576,US,33.59905,-79.059409,46412040022,Florence,1
216,Longridge Dr,Murrells Inlet,SC,Horry County,29576,US,33.594669,-79.062294,46414020006,Matthew,1
409,Windover Ct,Murrells Inlet,SC,Horry County,29576,US,33.592794,-79.064687,46414040014,Matthew,1
11822,Hwy 17th Byp,Murrells Inlet,SC,Horry County,29576,US,33.587451,-79.02786,46812030016,Matthew,1
178,Parmelee Dr,Murrells Inlet,SC,Horry County,29576,US,33.588551,-79.046291,46901020093,Matthew,1
384,Rum Gully Cir,Murrells Inlet,SC,Horry County,29576,US,33.573741,-79.021968,46912020026,Matthew,1
376,Rum Gully Rd,Murrells Inlet,SC,Horry County,29576,US,33.573237,-79.02111,46912020043,Matthew,1
1211,Cherry Dr,Surfside Beach,SC,Horry County,29575,US,33.619239,-78.970048,47000000005,Matthew,1
110,Point Dr,Murrells Inlet,SC,Horry County,29576,US,33.582757,-79.014538,47000000006,Matthew,1
2751,S Hwy 17,Murrells Inlet,SC,Horry County,29576,US,33.587857,-79.00884,47002010012,Matthew,1
503,N Dogwood Dr,Murrells Inlet,SC,Horry County,29576,US,33.58165,-78.997063,47003030046,Matthew,1
399,Rum Gully Rd,Murrells Inlet,SC,Horry County,29576,US,33.573571,-79.021484,47006010007,Matthew,1
316,Dogwood Dr N,Murrells Inlet,SC,Horry County,29576,US,33.580405,-78.998013,47006020055,Matthew,1
803,Edisto River Rd,Myrtle Beach,SC,Horry County,29588,US,33.620232,-79.021807,47006020079,Joaquin,1
,,Conway,SC,Horry County,29526,US,33.868775,-78.948287,47006020088,"Joaquin, Matthew",2
1301,2nd Ave,Conway,SC,Horry County,29526,US,33.831898,-79.049155,47006030022,Matthew,1
100,N Waccamaw Dr,Murrells Inlet,SC,Horry County,29576,US,33.576969,-78.998126,47006030033,Matthew,1
1215,N Cedar Dr,Myrtle Beach,SC,Horry County,29575,US,33.617408,-78.968091,47006030110,Matthew,1
314,S Dogwood Dr,Murrells Inlet,SC,Horry County,29576,US,33.575102,-79.002264,47006040003,Joaquin,1
310,S Dogwood Dr,Murrells Inlet,SC,Horry County,29576,US,33.575213,-79.002167,47006040004,Joaquin,1
2903,4th Ave,Conway,SC,Horry County,29527,US,33.823799,-79.072858,47006040006,Joaquin,1
207,Wildwood Dunes Trl,Myrtle Beach,SC,Horry County,29572,US,33.756107,-78.80172,47006040008,Joaquin,1
226,S Dogwood Dr,Murrells Inlet,SC,Horry County,29576,US,33.576348,-79.001184,47006040014,Joaquin,1
427,Vereen Rd,Murrells Inlet,SC,Horry County,29576,US,33.575566,-79.010624,47006040023,Joaquin,1
211,Atlantic Ave,Murrells Inlet,SC,Horry County,29576,US,33.577736,-79.000166,47006040025,Joaquin,1
128,Atlantic Ave,Murrells Inlet,SC,Horry County,29576,US,33.577841,-78.999305,47006040031,Matthew,1
332,Calhoun Dr,Murrells Inlet,SC,Horry County,29576,US,33.589803,-78.993036,47006040050,Joaquin,1
210,S Myrtle Dr,Surfside Beach,SC,Horry County,29575,US,33.60649,-78.977885,47006040072,Matthew,1
3269,Section 2nd Cir,Myrtle Beach,SC,Horry County,29577,US,33.654705,-78.921806,47008010012,Matthew,1
1150,Hwy 548,Conway,SC,Horry County,29527,US,33.871328,-79.139119,47008030116,Matthew,1
455,Vereen Rd,Murrells Inlet,SC,Horry County,29576,US,33.575236,-79.011606,47008030139,Matthew,1
586,Fernwood Rd,Murrells Inlet,SC,Horry County,29576,US,33.575287,-79.019475,47008040034,Matthew,1
546,Old Field Rd,Murrells Inlet,SC,Horry County,29576,US,33.573671,-79.018666,47009010059,Matthew,1
493,Old Field Rd,Murrells Inlet,SC,Horry County,29576,US,33.573328,-79.017587,47009020013,Joaquin,1
618,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.572648,-79.013732,47009020016,"Joaquin, Matthew",2
624,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.572711,-79.013558,47009020017,Matthew,1
3301,Mustang St,Myrtle Beach,SC,Horry County,29577,US,33.668998,-78.935127,47009020018,Matthew,1
2514,Graham Rd,Conway,SC,Horry County,29526,US,33.86656,-79.040251,47009020019,Matthew,1
648,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.573004,-79.012834,47009020021,Matthew,1
670,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.573693,-79.012442,47009020023,Matthew,1
657,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.573493,-79.012859,47009020024,Matthew,1
653,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.573422,-79.013018,47009020025,Matthew,1
643,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.573041,-79.013865,47009020027,Matthew,1
615,N Creekside Dr,Murrells Inlet,SC,Horry County,29576,US,33.572944,-79.01409,47009020030,Matthew,1
670,Mt Gilead Place Dr,Murrells Inlet,SC,Horry County,29576,US,33.574887,-79.015381,47009020062,Matthew,1
330,S Dogwood Dr,Murrells Inlet,SC,Horry County,29576,US,33.574659,-79.002652,47011010008,Joaquin,1
100,Park Ave,Conway,SC,Horry County,29526,US,33.851252,-79.040157, , , 
1079,Folly Rd,Myrtle Beach,SC,Horry County,29588,US,33.699163,-78.975379, ,Florence,1
1012,Pineridge St,Conway,SC,Horry County,29527,US,33.80889,-79.069901,,,
102,Azalea Dr,Conway,SC,Horry County,29526,US,33.862981,-79.040441,,,
103,Azalea Dr,Conway,SC,Horry County,29526,US,33.862542,-79.040772,,,
107,Azalea Dr,Conway,SC,Horry County,29526,US,33.862879,-79.040979,,,
1100,Pineridge St,Conway,SC,Horry County,29527,US,33.809002,-79.069693,,,
1101,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809889,-79.070889,,,
1104,Pineridge St,Conway,SC,Horry County,29527,US,33.809111,-79.069483,,,
1108,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.810127,-79.071523,,,
1109,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809638,-79.07139,,,
1112,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.81001,-79.071727,,,
1113,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809503,-79.071576,,,
1116,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809876,-79.071915,,,
1117,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809364,-79.071763,,,
1120,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809728,-79.072104,,,
1121,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.809267,-79.071985,,,
1145,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.808422,-79.073356,,,
1146,Pecan Grove Blvd,Conway,SC,Horry County,29527,US,33.807662,-79.074666,,,
1149,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.808182,-79.073378,,,
1152,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.808256,-79.073856,,,
1153,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.807928,-79.073487,,,
1156,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.808031,-79.074027,,,
116,Sherwood Dr,Conway,SC,Horry County,29526,US,33.863783,-79.045439,,,
118,Sherwood Dr,Conway,SC,Horry County,29526,US,33.863518,-79.045524,,,
119,Sherwood Dr,Conway,SC,Horry County,29526,US,33.863304,-79.044942,,,
12,Laurel St,Conway,SC,Horry County,29526,US,33.83266,-79.045586,,,
1202,Pecangrove Blvd,Conway,SC,Horry County,29527,US,33.807732,-79.074763,,,
1235,Parkhill Dr,Conway,SC,Horry County,29526,US,33.850793,-79.062707,,,
1249,Parkhill Dr,Conway,SC,Horry County,29526,US,33.851414,-79.061782,,,
1257,Parkhill Dr,Conway,SC,Horry County,29526,US,33.851818,-79.061105,,,
1259,Parkhill Dr,Conway,SC,Horry County,29526,US,33.851896,-79.060874,,,
1301,Snowhill Dr,Conway,SC,Horry County,29526,US,33.851386,-79.046779,,,
1301,Woody Ln,Conway,SC,Horry County,29526,US,33.851807,-79.045811,,,
1304,Snowhill Dr,Conway,SC,Horry County,29526,US,33.851934,-79.04647,,,
1305,Woody Ln,Conway,SC,Horry County,29526,US,33.852199,-79.045981,,,
1308,Snowhill Dr,Conway,SC,Horry County,29526,US,33.852134,-79.046564,,,
1310,Woody Ln,Conway,SC,Horry County,29526,US,33.852643,-79.045506,,,
1312,Snowhill Dr,Conway,SC,Horry County,29526,US,33.852329,-79.046728,,,
1313,Woody Ln,Conway,SC,Horry County,29526,US,33.852794,-79.046062,,,
1316,Snowhill Dr,Conway,SC,Horry County,29526,US,33.852546,-79.046794,,,
1319,Snowhill Dr,Conway,SC,Horry County,29526,US,33.852454,-79.047418,,,
1323,Snowhill Dr,Conway,SC,Horry County,29526,US,33.85271,-79.047535,,,
140,Windmeadows Dr,Conway,SC,Horry County,29526,US,33.871693,-79.038706,,,
1409,Snowhill Dr,Conway,SC,Horry County,29526,US,33.853436,-79.047974,,,
145,Sherwood Dr,Conway,SC,Horry County,29526,US,33.857768,-79.04401,,,
151,Busbee St,Conway,SC,Horry County,29526,US,33.857547,-79.042464,,,
151,Sherwood Dr,Conway,SC,Horry County,29526,US,33.857015,-79.043366,,,
153,Busbee St,Conway,SC,Horry County,29526,US,33.857377,-79.042145,,,
154,Busbee St,Conway,SC,Horry County,29526,US,33.856778,-79.042666,,,
155,Busbee St,Conway,SC,Horry County,29526,US,33.856984,-79.042083,,,
155,Sherwood Dr,Conway,SC,Horry County,29526,US,33.85638,-79.043097,,,
157,Busbee St,Conway,SC,Horry County,29526,US,33.856614,-79.042012,,,
157,Sherwood Dr,Conway,SC,Horry County,29526,US,33.856057,-79.043082,,,
158,Busbee St,Conway,SC,Horry County,29526,US,33.856404,-79.042573,,,
159,Busbee St,Conway,SC,Horry County,29526,US,33.856283,-79.041948,,,
159,Sherwood Dr,Conway,SC,Horry County,29526,US,33.855851,-79.042948,,,
160,Busbee St,Conway,SC,Horry County,29526,US,33.856007,-79.042578,,,
1605,McDermott St,Conway,SC,Horry County,29526,US,33.853465,-79.052003,,,
1606,Sherwood Dr,Conway,SC,Horry County,29526,US,33.854864,-79.05047,,,
1607,McDermott St,Conway,SC,Horry County,29526,US,33.853599,-79.052185,,,
1608,McDermott St,Conway,SC,Horry County,29526,US,33.854163,-79.052135,,,
1608,Sherwood Dr,Conway,SC,Horry County,29526,US,33.854961,-79.050725,,,
161,Busbee St,Conway,SC,Horry County,29526,US,33.855911,-79.04196,,,
161,Sherwood Dr,Conway,SC,Horry County,29526,US,33.855079,-79.042724,,,
1611,Sherwood Dr,Conway,SC,Horry County,29526,US,33.854852,-79.051433,,,
164,Busbee St,Conway,SC,Horry County,29526,US,33.855673,-79.042583,,,
165,Busbee St,Conway,SC,Horry County,29526,US,33.855201,-79.04223,,,
1701,Freeman Dr,Conway,SC,Horry County,29526,US,33.856618,-79.047242,,,
177,Long Ave,Conway,SC,Horry County,29526,US,33.857959,-79.041973,,,
181,Long Ave,Conway,SC,Horry County,29526,US,33.857788,-79.04222,,,
198,Long Ave,Conway,SC,Horry County,29526,US,33.85679,-79.044816,,,
203,Jessamine St,Conway,SC,Horry County,29526,US,33.850087,-79.041152,,,
203,Long Ave,Conway,SC,Horry County,29526,US,33.85572,-79.045362,,,
205,Jessamine St,Conway,SC,Horry County,29526,US,33.849724,-79.041278,,,
206,Long Ave,Conway,SC,Horry County,29526,US,33.855918,-79.046039,,,
208,Sherwood Dr,Conway,SC,Horry County,29526,US,33.853534,-79.045445,,,
209,Long Ave,Conway,SC,Horry County,29526,US,33.855211,-79.046096,,,
210,Busbee St,Conway,SC,Horry County,29526,US,33.854469,-79.045978,,,
210,Sherwood Dr,Conway,SC,Horry County,29526,US,33.853415,-79.045968,,,
214,Busbee St,Conway,SC,Horry County,29526,US,33.854273,-79.046387,,,
215,Sherwood Dr,Conway,SC,Horry County,29526,US,33.853165,-79.046937,,,
216,Long Ave,Conway,SC,Horry County,29526,US,33.855005,-79.04739,,,
218,Busbee St,Conway,SC,Horry County,29526,US,33.854009,-79.046868,,,
218,Long Ave,Conway,SC,Horry County,29526,US,33.854807,-79.047605,,,
219,Busbee St,Conway,SC,Horry County,29526,US,33.853551,-79.046698,,,
219,Long Ave,Conway,SC,Horry County,29526,US,33.854268,-79.047379,,,
220,Busbee St,Conway,SC,Horry County,29526,US,33.853709,-79.047091,,,
220,Sherwood Dr,Conway,SC,Horry County,29526,US,33.853994,-79.047854,,,
2213,Main St,Conway,SC,Horry County,29526,US,33.857679,-79.056415,,,
2408,Main St,Conway,SC,Horry County,29526,US,33.860383,-79.054949,,,
2422,Main St,Conway,SC,Horry County,29526,US,33.861539,-79.055189,,,
2588,Long Ave Ext,Conway,SC,Horry County,29526,US,33.864188,-79.038568,,,
311,Crabtree Dr,Conway,SC,Horry County,29526,US,33.86297,-79.04222,,,
316,Allen Dr,Conway,SC,Horry County,29526,US,33.863302,-79.043703,,,
317,Allen Dr,Conway,SC,Horry County,29526,US,33.863023,-79.043592,,,
321,Crabtree Dr,Conway,SC,Horry County,29526,US,33.862912,-79.043604,,,
5,Elm St,Conway,SC,Horry County,29526,US,33.831406,-79.046523,,,
502,Danner Dr,Conway,SC,Horry County,29526,US,33.854603,-79.051737,,,
503,Danner Dr,Conway,SC,Horry County,29526,US,33.854336,-79.05122,,,
504,Danner Dr,Conway,SC,Horry County,29526,US,33.854517,-79.051967,,,
505,Danner Dr,Conway,SC,Horry County,29526,US,33.854185,-79.05142,,,
513,Merrywood Dr,Conway,SC,Horry County,29526,US,33.863763,-79.046455,,,
613,Merrywood Dr,Conway,SC,Horry County,29526,US,33.86394,-79.047544,,,
617,Merrywood Dr,Conway,SC,Horry County,29526,US,33.863956,-79.047933,,,
621,Merrywood Dr,Conway,SC,Horry County,29526,US,33.863942,-79.048246,,,
629,Merrywood Dr,Conway,SC,Horry County,29526,US,33.863442,-79.048806,,,
